ID,Name,Size Byte[Bit],Encoding Name,Mask,Min,Max
177176,SupplierList_00103_c1_TC11740,2 [0],IEE Sensing,$FFFF,0.00E+00,0.00E+00
177176,SupplierList_00103_c1_TC11740,2 [0],Samsung SDI Battery Systems,$FFFF,0.00E+00,0.00E+00
177176,SupplierList_00103_c1_TC11740,2 [0],FCA,$FFFF,$00EA,$00EA
177176,SupplierList_00103_c1_TC11740,2 [0],Hutchinson,$FFFF,$00EB,$00EB
177176,SupplierList_00103_c1_TC11740,2 [0],Google,$FFFF,$00EC,$00EC
177176,SupplierList_00103_c1_TC11740,2 [0],Mobileye,$FFFF,$00ED,$00ED
177176,SupplierList_00103_c1_TC11740,2 [0],CATL,$FFFF,$00EE,$00EE
177176,SupplierList_00103_c1_TC11740,2 [0],HALLA,$FFFF,$00EF,$00EF
177176,SupplierList_00103_c1_TC11740,2 [0],LG-E,$FFFF,$00F0,$00F0
177176,SupplierList_00103_c1_TC11740,2 [0],Veoneer,$FFFF,$00F1,$00F1
177176,SupplierList_00103_c1_TC11740,2 [0],ED,$FFFF,$00F2,$00F2
177176,SupplierList_00103_c1_TC11740,2 [0],Earth Electronic,$FFFF,$00F3,$00F3
177176,SupplierList_00103_c1_TC11740,2 [0],Aptiv,$FFFF,$00F4,$00F4
177176,SupplierList_00103_c1_TC11740,2 [0],Stabilus,$FFFF,$00F5,$00F5
177176,SupplierList_00103_c1_TC11740,2 [0],erae,$FFFF,$00F6,$00F6
177176,SupplierList_00103_c1_TC11740,2 [0],Faurecia,$FFFF,$00F7,$00F7
177176,SupplierList_00103_c1_TC11740,2 [0],Hanon Systems,$FFFF,$00F8,$00F8
177176,SupplierList_00103_c1_TC11740,2 [0],Meta System,$FFFF,$00F9,$00F9
177176,SupplierList_00103_c1_TC11740,2 [0],After Market Supplier,$FFFF,$EFFE,$EFFE
177176,SupplierList_00103_c1_TC11740,2 [0],Unidentified,$FFFF,$EFFF,$EFFF
177176,SupplierList_00103_c1_TC11740,2 [0],Reserved,$FFFF,$F000,$FFFF
177177,Unlocked / Locked (1Byte),1 [0],Unlocked,$FF,$0 ,$0 
177177,Unlocked / Locked (1Byte),1 [0],Locked,$FF,$1 ,$1 
179240,OPEN/CLOSE,0 [1],Open,$1 ,$0 ,$0 
179240,OPEN/CLOSE,0 [1],Close,$1 ,$1 ,$1 
179242,ADAS Operation,0 [2],Unknown,$3 ,$0 ,$0 
179242,ADAS Operation,0 [2],Ok,$3 ,$1 ,$1 
179242,ADAS Operation,0 [2],Not Ok,$3 ,$2 ,$2 
179242,ADAS Operation,0 [2],SNA,$3 ,$3 ,$3 
179243,ESS_NotActivated / ESS_Activated,0 [1],Not Activated,$1 ,$0 ,$0 
179243,ESS_NotActivated / ESS_Activated,0 [1],Activated,$1 ,$1 ,$1 
179244,battery_id_mode2,0 [2],Use Battery Type,$3 ,$0 ,$0 
179244,battery_id_mode2,0 [2],Use Battery Parameter,$3 ,$1 ,$1 
179244,battery_id_mode2,0 [2],Clustering,$3 ,$2 ,$2 
179244,battery_id_mode2,0 [2],No Change in Battery Coding,$3 ,$3 ,$3 
179245,Wakeup reason for LMTM,0 [2],NO_WUP / NO_WUP,$3 ,$0 ,$0 
179245,Wakeup reason for LMTM,0 [2],Not Defined,$3 ,$1 ,$1 
179245,Wakeup reason for LMTM,0 [2],NDEF / NDEF,$3 ,$2 ,$2 
179245,Wakeup reason for LMTM,0 [2],SNA,$3 ,$3 ,$3 
179246,ShiftLeverPosition_LMTM,0 [4],No Selection Active,$F,$0 ,$0 
179246,ShiftLeverPosition_LMTM,0 [4],P,$F,$1 ,$1 
179246,ShiftLeverPosition_LMTM,0 [4],R,$F,$2 ,$2 
179246,ShiftLeverPosition_LMTM,0 [4],N,$F,$3 ,$3 
179246,ShiftLeverPosition_LMTM,0 [4],D,$F,$4 ,$4 
179246,ShiftLeverPosition_LMTM,0 [4],L,$F,$5 ,$5 
179246,ShiftLeverPosition_LMTM,0 [4],TIP Autostick,$F,$6 ,$6 
179246,ShiftLeverPosition_LMTM,0 [4],Plus,$F,$7 ,$7 
179246,ShiftLeverPosition_LMTM,0 [4],Minus,$F,$8 ,$8 
179246,ShiftLeverPosition_LMTM,0 [4],Sport,$F,$9 ,$9 
179246,ShiftLeverPosition_LMTM,0 [4],SNA,$F,$F,$F
179249,Perform Welcome or Departure Animation,0 [2],Off,$3 ,$0 ,$0 
179249,Perform Welcome or Departure Animation,0 [2],Welcome,$3 ,$1 ,$1 
179249,Perform Welcome or Departure Animation,0 [2],Departure,$3 ,$2 ,$2 
179249,Perform Welcome or Departure Animation,0 [2],SNA,$3 ,$3 ,$3 
179250,Accurate/Inaccurate,0 [1],Inaccurate,$1 ,$0 ,$0 
179250,Accurate/Inaccurate,0 [1],Accurate,$1 ,$1 ,$1 
179251,Not_Disconnected / Disconnecred (2bit),0 [2],Not Disconnected,$3 ,$0 ,$0 
179251,Not_Disconnected / Disconnecred (2bit),0 [2],Disconnected,$3 ,$1 ,$1 
179251,Not_Disconnected / Disconnecred (2bit),0 [2],Not Used,$3 ,$2 ,$2 
179251,Not_Disconnected / Disconnecred (2bit),0 [2],SNA,$3 ,$3 ,$3 
179252,ESS_ENG_ST,0 [4],ENS Stopped,$F,$1 ,$1 
179252,ESS_ENG_ST,0 [4],ENS Request Start,$F,$2 ,$2 
179252,ESS_ENG_ST,0 [4],ENS Running,$F,$3 ,$3 
179252,ESS_ENG_ST,0 [4],ENS Stop Pending,$F,$4 ,$4 
179252,ESS_ENG_ST,0 [4],ENS Start protection,$F,$5 ,$5 
179252,ESS_ENG_ST,0 [4],ENS Start inhibit,$F,$6 ,$6 
179252,ESS_ENG_ST,0 [4],ENS Disabled,$F,$7 ,$7 
179252,ESS_ENG_ST,0 [4],ENS Inhibit Latch,$F,$8 ,$8 
179252,ESS_ENG_ST,0 [4],ENS Starting,$F,$9 ,$9 
179252,ESS_ENG_ST,0 [4],SNA,$F,$F,$F
179253,FOB search request,0 [2],No Action,$3 ,$0 ,$0 
179253,FOB search request,0 [2],Request Search,$3 ,$1 ,$1 
179253,FOB search request,0 [2],Result Received,$3 ,$2 ,$2 
179253,FOB search request,0 [2],Reserved,$3 ,$3 ,$3 
179254,Hands Off Status,0 [4],Hands Off Detected,$F,$0 ,$0 
179254,Hands Off Status,0 [4],Energy Saving Mode,$F,$1 ,$1 
179254,Hands Off Status,0 [4],Hands Off Not Detected,$F,$2 ,$2 
179254,Hands Off Status,0 [4],Hands Not Available,$F,$3 ,$3 
179254,Hands Off Status,0 [4],Hands Off Error,$F,$4 ,$4 
179254,Hands Off Status,0 [4],SNA,$F,$F,$F
179255,Desired State (Off/On/Toggle),1 [0],On,$FF,$0 ,$0 
179255,Desired State (Off/On/Toggle),1 [0],Off,$FF,$1 ,$1 
179255,Desired State (Off/On/Toggle),1 [0],Toggle,$FF,$2 ,$2 
179256,CamWashRes,0 [2],Off,$3 ,$0 ,$0 
179256,CamWashRes,0 [2],In Progress,$3 ,$1 ,$1 
179256,CamWashRes,0 [2],Error,$3 ,$2 ,$2 
179257,AirSusp,0 [2],Not Pressed,$3 ,$0 ,$0 
179257,AirSusp,0 [2],Pressed,$3 ,$1 ,$1 
179257,AirSusp,0 [2],SNA,$3 ,$3 ,$3 
179258,Steering_Wheel_Type,0 [4],Leather Standard,$F,$0 ,$0 
179258,Steering_Wheel_Type,0 [4],Leather Wood Standard,$F,$1 ,$1 
179258,Steering_Wheel_Type,0 [4],Leather Sport,$F,$2 ,$2 
179258,Steering_Wheel_Type,0 [4],Carbon Sport,$F,$3 ,$3 
179258,Steering_Wheel_Type,0 [4],Not Used,$F,$4 ,$4 
179258,Steering_Wheel_Type,0 [4],SNA,$F,$F,$F
179260,Heater_Presence,0 [2],No Heater,$3 ,$0 ,$0 
179260,Heater_Presence,0 [2],Heater Present,$3 ,$1 ,$1 
179260,Heater_Presence,0 [2],Not_Used,$3 ,$2 ,$2 
179260,Heater_Presence,0 [2],SNA,$3 ,$3 ,$3 
179262,Desired State (front/rear/off),1 [0],Front,$FF,$0 ,$0 
179262,Desired State (front/rear/off),1 [0],Rear,$FF,$1 ,$1 
179262,Desired State (front/rear/off),1 [0],Off,$FF,$2 ,$2 
179263,Ignition Status (2),1 [0],Lock,$FF,$0 ,$0 
179263,Ignition Status (2),1 [0],Off,$FF,$1 ,$1 
179263,Ignition Status (2),1 [0],Run,$FF,$4 ,$4 
179263,Ignition Status (2),1 [0],Start,$FF,$5 ,$5 
179263,Ignition Status (2),1 [0],SNA,$FF,$7 ,$7 
179263,Ignition Status (2),1 [0],SNA / Not Programmed,$FF,$FF,$FF
179264,IBS3_BatteryId_mode,0 [2],Use battery type,$3 ,$0 ,$0 
179264,IBS3_BatteryId_mode,0 [2],Use battery parameters,$3 ,$1 ,$1 
179264,IBS3_BatteryId_mode,0 [2],Clustering,$3 ,$2 ,$2 
179264,IBS3_BatteryId_mode,0 [2],No change of battery coding,$3 ,$3 ,$3 
179265,IBS3_Batt_Technology,0 [2],Lead acid flooded & enhanced flooded,$3 ,$0 ,$0 
179265,IBS3_Batt_Technology,0 [2],Lead acid AGM,$3 ,$1 ,$1 
179265,IBS3_Batt_Technology,0 [2],SNA,$3 ,$3 ,$3 
179266,SelectedSensitivityR,0 [3],Level 0,$7 ,$0 ,$0 
179266,SelectedSensitivityR,0 [3],Level 1,$7 ,$1 ,$1 
179266,SelectedSensitivityR,0 [3],Level 2,$7 ,$2 ,$2 
179266,SelectedSensitivityR,0 [3],Level 3,$7 ,$3 ,$3 
179266,SelectedSensitivityR,0 [3],Level 4,$7 ,$4 ,$4 
179266,SelectedSensitivityR,0 [3],Level 5,$7 ,$5 ,$5 
179266,SelectedSensitivityR,0 [3],Level 6,$7 ,$6 ,$6 
179270,IgnPosSts,0 [3],Initialization,$7 ,$0 ,$0 
179270,IgnPosSts,0 [3],Ignition Lock,$7 ,$1 ,$1 
179270,IgnPosSts,0 [3],Accessory,$7 ,$3 ,$3 
179270,IgnPosSts,0 [3],Run,$7 ,$4 ,$4 
179270,IgnPosSts,0 [3],Start,$7 ,$5 ,$5 
179270,IgnPosSts,0 [3],SNA,$7 ,$7 ,$7 
179272,CustKeyInIgnSts,0 [2],Key Default,$3 ,$0 ,$0 
179272,CustKeyInIgnSts,0 [2],Key Not in Ignition,$3 ,$1 ,$1 
179272,CustKeyInIgnSts,0 [2],Key in Ignition,$3 ,$2 ,$2 
179272,CustKeyInIgnSts,0 [2],SNA,$3 ,$3 ,$3 
179273,SLMSts,0 [2],No Fault,$3 ,$0 ,$0 
179273,SLMSts,0 [2],Fault,$3 ,$1 ,$1 
179273,SLMSts,0 [2],SNA,$3 ,$3 ,$3 
179275,RFFuncReq,0 [5],No Basic Request,$1F,$0 ,$0 
179275,RFFuncReq,0 [5],Lock Request,$1F,$1 ,$1 
179275,RFFuncReq,0 [5],Relock Request,$1F,$2 ,$2 
179275,RFFuncReq,0 [5],Driver Unlock Request,$1F,$3 ,$3 
179275,RFFuncReq,0 [5],All Unlock Request,$1F,$4 ,$4 
179275,RFFuncReq,0 [5],Trunk Toggle Request,$1F,$5 ,$5 
179275,RFFuncReq,0 [5],Left Slider Toggle Request,$1F,$6 ,$6 
179275,RFFuncReq,0 [5],Right Slider Toggle Request,$1F,$7 ,$7 
179275,RFFuncReq,0 [5],Flipper Glass Request,$1F,$8 ,$8 
179275,RFFuncReq,0 [5],Remote Start On,$1F,$9 ,$9 
179275,RFFuncReq,0 [5],Remote Start Off,$1F,$A,$A
179275,RFFuncReq,0 [5],Global Window Down Request,$1F,$B,$B
179275,RFFuncReq,0 [5],Open Convertibale Top,$1F,$C,$C
179275,RFFuncReq,0 [5],Close Convertibale Top,$1F,$D,$D
179275,RFFuncReq,0 [5],Panic Toggle Request,$1F,$E,$E
179275,RFFuncReq,0 [5],Dead Lock Request,$1F,$F,$F
179275,RFFuncReq,0 [5],Global Window Up Request,$1F,$10 ,$10 
179275,RFFuncReq,0 [5],Headlight Off Delay,$1F,$11 ,$11 
179275,RFFuncReq,0 [5],SNA,$1F,$1F,$1F
179276,IP Dimmer Switch Conversion,0 [4],Dome Defeat,$F,$0 ,$0 
179276,IP Dimmer Switch Conversion,0 [4],Dim 1,$F,$1 ,$1 
179276,IP Dimmer Switch Conversion,0 [4],Dim 2,$F,$2 ,$2 
179276,IP Dimmer Switch Conversion,0 [4],Dim 3,$F,$3 ,$3 
179276,IP Dimmer Switch Conversion,0 [4],Dim 4,$F,$4 ,$4 
179276,IP Dimmer Switch Conversion,0 [4],Dim 5,$F,$5 ,$5 
179276,IP Dimmer Switch Conversion,0 [4],Dim 6,$F,$6 ,$6 
179276,IP Dimmer Switch Conversion,0 [4],Parade,$F,$7 ,$7 
179276,IP Dimmer Switch Conversion,0 [4],Dome On,$F,$8 ,$8 
179276,IP Dimmer Switch Conversion,0 [4],Open Circuit,$F,$9 ,$9 
179276,IP Dimmer Switch Conversion,0 [4],Short to Ground,$F,$A,$A
179276,IP Dimmer Switch Conversion,0 [4],Reserved,$F,$B,$B
179276,IP Dimmer Switch Conversion,0 [4],Reserved,$F,$C,$C
179276,IP Dimmer Switch Conversion,0 [4],Reserved,$F,$D,$D
179276,IP Dimmer Switch Conversion,0 [4],Reserved,$F,$E,$E
179276,IP Dimmer Switch Conversion,0 [4],Reserved,$F,$F,$F
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Fog Off Bedlight Off,$F,$0 ,$0 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Fog On Bedlight Off,$F,$1 ,$1 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Fog On Bedlight On,$F,$2 ,$2 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Fog Off Bedlight On,$F,$3 ,$3 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Open Circuit,$F,$4 ,$4 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Short to Ground,$F,$5 ,$5 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$6 ,$6 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$7 ,$7 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$8 ,$8 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$9 ,$9 
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$A,$A
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$B,$B
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$C,$C
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$D,$D
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$E,$E
179277,Fog and Cargo Bedlight Switch Conversion,0 [4],Reserved,$F,$F,$F
179278,AVHSwitchSts,0 [3],Not Pressed,$7 ,$0 ,$0 
179278,AVHSwitchSts,0 [3],Pressed,$7 ,$1 ,$1 
179278,AVHSwitchSts,0 [3],Reserved1 / Reserved1,$7 ,$2 ,$2 
179278,AVHSwitchSts,0 [3],Reserved2 / Reserved2,$7 ,$3 ,$3 
179278,AVHSwitchSts,0 [3],Reserved3 / Reserved3,$7 ,$4 ,$4 
179278,AVHSwitchSts,0 [3],Short to Ground,$7 ,$5 ,$5 
179278,AVHSwitchSts,0 [3],Open/Short to Power,$7 ,$6 ,$6 
179278,AVHSwitchSts,0 [3],SNA,$7 ,$7 ,$7 
179279,AmbientLightingLevel,0 [4],Level 1,$F,$0 ,$0 
179279,AmbientLightingLevel,0 [4],Level 2,$F,$1 ,$1 
179279,AmbientLightingLevel,0 [4],Level 3,$F,$2 ,$2 
179279,AmbientLightingLevel,0 [4],Level 4,$F,$3 ,$3 
179279,AmbientLightingLevel,0 [4],Level 5,$F,$4 ,$4 
179279,AmbientLightingLevel,0 [4],Level 6,$F,$5 ,$5 
179279,AmbientLightingLevel,0 [4],Level 7,$F,$6 ,$6 
179279,AmbientLightingLevel,0 [4],Level 8,$F,$7 ,$7 
179279,AmbientLightingLevel,0 [4],Level 9,$F,$8 ,$8 
179279,AmbientLightingLevel,0 [4],Level 10,$F,$9 ,$9 
179279,AmbientLightingLevel,0 [4],Level 11,$F,$A,$A
179279,AmbientLightingLevel,0 [4],Level 12,$F,$B,$B
179279,AmbientLightingLevel,0 [4],Level 13,$F,$C,$C
179279,AmbientLightingLevel,0 [4],Level 14,$F,$D,$D
179279,AmbientLightingLevel,0 [4],Level 15,$F,$E,$E
179279,AmbientLightingLevel,0 [4],Level 16,$F,$F,$F
179280,Headlamp Switch Conversion,0 [4],Off,$F,$0 ,$0 
179280,Headlamp Switch Conversion,0 [4],Park,$F,$1 ,$1 
179280,Headlamp Switch Conversion,0 [4],Low Beam,$F,$2 ,$2 
179280,Headlamp Switch Conversion,0 [4],Auto,$F,$3 ,$3 
179280,Headlamp Switch Conversion,0 [4],Open Circuit,$F,$4 ,$4 
179280,Headlamp Switch Conversion,0 [4],Short to Ground,$F,$5 ,$5 
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$6 ,$6 
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$7 ,$7 
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$8 ,$8 
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$9 ,$9 
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$A,$A
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$B,$B
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$C,$C
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$D,$D
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$E,$E
179280,Headlamp Switch Conversion,0 [4],Reserved,$F,$F,$F
179281,TowSwitch_Rq_LIN,0 [3],Not Pressed,$7 ,$0 ,$0 
179281,TowSwitch_Rq_LIN,0 [3],Pressed,$7 ,$1 ,$1 
179281,TowSwitch_Rq_LIN,0 [3],Reserved / Reserved,$7 ,$2 ,$2 
179281,TowSwitch_Rq_LIN,0 [3],Reserved1 / Reserved1,$7 ,$3 ,$3 
179281,TowSwitch_Rq_LIN,0 [3],Reserved2/ Reserved2,$7 ,$4 ,$4 
179281,TowSwitch_Rq_LIN,0 [3],Short to Ground,$7 ,$5 ,$5 
179281,TowSwitch_Rq_LIN,0 [3],Open/Short to Power,$7 ,$6 ,$6 
179281,TowSwitch_Rq_LIN,0 [3],Reserved3 / Reserved3,$7 ,$7 ,$7 
179282,WprWash_R_Sw_Posn_V3,0 [2],Off,$3 ,$0 ,$0 
179282,WprWash_R_Sw_Posn_V3,0 [2],Intermittent,$3 ,$1 ,$1 
179282,WprWash_R_Sw_Posn_V3,0 [2],Wash,$3 ,$2 ,$2 
179282,WprWash_R_Sw_Posn_V3,0 [2],Constant,$3 ,$3 ,$3 
179283,WprSw6Posn,0 [4],Off,$F,$0 ,$0 
179283,WprSw6Posn,0 [4],Interval 1,$F,$1 ,$1 
179283,WprSw6Posn,0 [4],Interval 2,$F,$2 ,$2 
179283,WprSw6Posn,0 [4],Interval 3,$F,$3 ,$3 
179283,WprSw6Posn,0 [4],Interval 4,$F,$4 ,$4 
179283,WprSw6Posn,0 [4],Interval 5,$F,$5 ,$5 
179283,WprSw6Posn,0 [4],Interval 6,$F,$6 ,$6 
179283,WprSw6Posn,0 [4],Low,$F,$D,$D
179283,WprSw6Posn,0 [4],High,$F,$E,$E
179283,WprSw6Posn,0 [4],SNA,$F,$F,$F
179284,Ambient Dimmer Switch Conversion,0 [4],Off,$F,$0 ,$0 
179284,Ambient Dimmer Switch Conversion,0 [4],Dim 1,$F,$1 ,$1 
179284,Ambient Dimmer Switch Conversion,0 [4],Dim 2,$F,$2 ,$2 
179284,Ambient Dimmer Switch Conversion,0 [4],Dim 3,$F,$3 ,$3 
179284,Ambient Dimmer Switch Conversion,0 [4],Dim 4,$F,$4 ,$4 
179284,Ambient Dimmer Switch Conversion,0 [4],Dim 5,$F,$5 ,$5 
179284,Ambient Dimmer Switch Conversion,0 [4],Dim 6,$F,$6 ,$6 
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$7 ,$7 
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$8 ,$8 
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$9 ,$9 
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$A,$A
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$B,$B
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$C,$C
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$D,$D
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$E,$E
179284,Ambient Dimmer Switch Conversion,0 [4],Reserved,$F,$F,$F
179286,HiBmLvr_Stat,0 [2],Idle,$3 ,$0 ,$0 
179286,HiBmLvr_Stat,0 [2],On (Pressed),$3 ,$1 ,$1 
179286,HiBmLvr_Stat,0 [2],Flash On (Pressed),$3 ,$2 ,$2 
179287,FrontWiperReq,0 [4],Off,$F,$0 ,$0 
179287,FrontWiperReq,0 [4],Low,$F,$1 ,$1 
179287,FrontWiperReq,0 [4],LOW,$F,$2 ,$2 
179287,FrontWiperReq,0 [4],High,$F,$3 ,$3 
179287,FrontWiperReq,0 [4],Auto,$F,$4 ,$4 
179287,FrontWiperReq,0 [4],Mist,$F,$5 ,$5 
179288,SportSwitch_Rq_LIN,0 [3],Not Pressed,$7 ,$0 ,$0 
179288,SportSwitch_Rq_LIN,0 [3],Pressed,$7 ,$1 ,$1 
179288,SportSwitch_Rq_LIN,0 [3],Reserved / Reserved,$7 ,$2 ,$2 
179288,SportSwitch_Rq_LIN,0 [3],Reserved1 / Reserved1,$7 ,$3 ,$3 
179288,SportSwitch_Rq_LIN,0 [3],Reserved2 / Reserved2,$7 ,$4 ,$4 
179288,SportSwitch_Rq_LIN,0 [3],Short to Ground,$7 ,$5 ,$5 
179288,SportSwitch_Rq_LIN,0 [3],Open/Short to Power,$7 ,$6 ,$6 
179288,SportSwitch_Rq_LIN,0 [3],Reserved3 / Reserved3,$7 ,$7 ,$7 
179289,AUX Switches Configuration,0 [3],No AUX Switches Used,$7 ,$0 ,$0 
179289,AUX Switches Configuration,0 [3],Fout With Cutoff,$7 ,$3 ,$3 
179289,AUX Switches Configuration,0 [3],Four,$7 ,$4 ,$4 
179289,AUX Switches Configuration,0 [3],Five,$7 ,$5 ,$5 
179289,AUX Switches Configuration,0 [3],Six,$7 ,$6 ,$6 
179289,AUX Switches Configuration,0 [3],SNA,$7 ,$7 ,$7 
179292,DoorLockSts,0 [2],Locked,$3 ,$0 ,$0 
179292,DoorLockSts,0 [2],Driver Door Unlocked,$3 ,$1 ,$1 
179292,DoorLockSts,0 [2],All Doors Unlocked,$3 ,$2 ,$2 
179292,DoorLockSts,0 [2],SNA,$3 ,$3 ,$3 
179295,No error / Error,0 [1],No Error,$1 ,$0 ,$0 
179295,No error / Error,0 [1],Internal Error,$1 ,$1 ,$1 
179298,EBL_Stat,0 [2],Off,$3 ,$0 ,$0 
179298,EBL_Stat,0 [2],On,$3 ,$1 ,$1 
179298,EBL_Stat,0 [2],Blink,$3 ,$2 ,$2 
179298,EBL_Stat,0 [2],SNA,$3 ,$3 ,$3 
179305,Fail not present / Fail present,0 [1],Fail not present,$1 ,$0 ,$0 
179305,Fail not present / Fail present,0 [1],Fail present,$1 ,$1 ,$1 
179306,GearEngaged,0 [4],Neutral,$F,$0 ,$0 
179306,GearEngaged,0 [4],Forward Gear 1,$F,$1 ,$1 
179306,GearEngaged,0 [4],Forward Gear 2,$F,$2 ,$2 
179306,GearEngaged,0 [4],Forward Gear 3,$F,$3 ,$3 
179306,GearEngaged,0 [4],Forward Gear 4,$F,$4 ,$4 
179306,GearEngaged,0 [4],Forward Gear 5,$F,$5 ,$5 
179306,GearEngaged,0 [4],Forward Gear 6,$F,$6 ,$6 
179306,GearEngaged,0 [4],Forward Gear 7,$F,$7 ,$7 
179306,GearEngaged,0 [4],Forward Gear 8,$F,$8 ,$8 
179306,GearEngaged,0 [4],Forward Gear 9,$F,$9 ,$9 
179306,GearEngaged,0 [4],Park,$F,$D,$D
179306,GearEngaged,0 [4],Reverse,$F,$E,$E
179306,GearEngaged,0 [4],SNA,$F,$F,$F
179310,LED Status (OFF-CONT-BLINK),0 [2],Off,$3 ,$0 ,$0 
179310,LED Status (OFF-CONT-BLINK),0 [2],Continuous Light,$3 ,$1 ,$1 
179310,LED Status (OFF-CONT-BLINK),0 [2],Blinking Light,$3 ,$2 ,$2 
179310,LED Status (OFF-CONT-BLINK),0 [2],SNA,$3 ,$3 ,$3 
179311,PRND Status,0 [3],P,$7 ,$0 ,$0 
179311,PRND Status,0 [3],R,$7 ,$1 ,$1 
179311,PRND Status,0 [3],N,$7 ,$2 ,$2 
179311,PRND Status,0 [3],D,$7 ,$4 ,$4 
179311,PRND Status,0 [3],Not Reverse (Manual Transmission Only),$7 ,$5 ,$5 
179311,PRND Status,0 [3],SNA,$7 ,$7 ,$7 
179312,CmdIgnSts,0 [3],Initialization,$7 ,$0 ,$0 
179312,CmdIgnSts,0 [3],Accessory,$7 ,$1 ,$1 
179312,CmdIgnSts,0 [3],ACC,$7 ,$3 ,$3 
179312,CmdIgnSts,0 [3],Run,$7 ,$4 ,$4 
179312,CmdIgnSts,0 [3],Start,$7 ,$5 ,$5 
179312,CmdIgnSts,0 [3],SNA,$7 ,$7 ,$7 
179314,Not_Action/Action,0 [1],Not Action,$1 ,$0 ,$0 
179314,Not_Action/Action,0 [1],Action,$1 ,$1 ,$1 
179316,ChkFuelLevelSts,0 [3],Fault Not Present,$7 ,$0 ,$0 
179316,ChkFuelLevelSts,0 [3],Chk Code 1,$7 ,$1 ,$1 
179316,ChkFuelLevelSts,0 [3],Chk Code 2,$7 ,$2 ,$2 
179316,ChkFuelLevelSts,0 [3],Chk Code 3,$7 ,$3 ,$3 
179316,ChkFuelLevelSts,0 [3],Chk Code 4,$7 ,$4 ,$4 
179316,ChkFuelLevelSts,0 [3],Not Used,$7 ,$5 ,$5 
179316,ChkFuelLevelSts,0 [3],Not Used,$7 ,$6 ,$6 
179316,ChkFuelLevelSts,0 [3],Not Used,$7 ,$7 ,$7 
179317,LED Satus (OFF-ON-BLINK),0 [2],Lamp Off,$3 ,$0 ,$0 
179317,LED Satus (OFF-ON-BLINK),0 [2],Lamp On,$3 ,$1 ,$1 
179317,LED Satus (OFF-ON-BLINK),0 [2],Blinking Lamp,$3 ,$2 ,$2 
179317,LED Satus (OFF-ON-BLINK),0 [2],SNA,$3 ,$3 ,$3 
179319,BrkPdlStat,0 [2],Up,$3 ,$0 ,$0 
179319,BrkPdlStat,0 [2],Pressed,$3 ,$1 ,$1 
179319,BrkPdlStat,0 [2],N/A,$3 ,$2 ,$2 
179319,BrkPdlStat,0 [2],SNA,$3 ,$3 ,$3 
179321,OK/Low_level,0 [1],Good,$1 ,$0 ,$0 
179321,OK/Low_level,0 [1],Low,$1 ,$1 ,$1 
179322,Commanded ignition switch status,0 [3],Ignition lock,$7 ,$0 ,$0 
179322,Commanded ignition switch status,0 [3],Ignition Off and Accessory,$7 ,$3 ,$3 
179322,Commanded ignition switch status,0 [3],Run,$7 ,$4 ,$4 
179322,Commanded ignition switch status,0 [3],Start,$7 ,$5 ,$5 
179322,Commanded ignition switch status,0 [3],SNA,$7 ,$7 ,$7 
179324,Compass direction,0 [4],North,$F,$0 ,$0 
179324,Compass direction,0 [4],Northeast,$F,$1 ,$1 
179324,Compass direction,0 [4],East,$F,$2 ,$2 
179324,Compass direction,0 [4],Southeast,$F,$3 ,$3 
179324,Compass direction,0 [4],South,$F,$4 ,$4 
